dataset_id,reference_year,survey_wave,variable,variable_label,category_code,category_label,n_unweighted,pct_unweighted,household_weight,household_weighted_n,household_weighted_pct,person_weight,person_weighted_n,person_weighted_pct,cell_rule
2025_XII_bbddsubtel2025_031225,2025,XII,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2227,66.37854,FE_HOGAR,2637023.219,62.57794,FE_PERSONAS,6209994.096,59.02281,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1128,33.62146,FE_HOGAR,1576958.618,37.42206,FE_PERSONAS,4311351.996,40.97719,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",1.0,1.0,1837,54.7541,FE_HOGAR,2374191.127,56.3408,FE_PERSONAS,6214420.113,59.06488,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",0.0,0.0,1518,45.2459,FE_HOGAR,1839790.71,43.6592,FE_PERSONAS,4306925.979,40.93512,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,748,22.29508,FE_HOGAR,1042794.991,24.74607,FE_PERSONAS,2743202.556,26.07273,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2607,77.70492,FE_HOGAR,3171186.847,75.25393,FE_PERSONAS,7778143.536,73.92727,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",0.0,0.0,1694,50.4918,FE_HOGAR,1920192.037,45.56716,FE_PERSONAS,4513442.689,42.89796,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",1.0,1.0,1661,49.5082,FE_HOGAR,2293789.8,54.43284,FE_PERSONAS,6007903.403,57.10204,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2358,70.28316,FE_HOGAR,2680616.394,63.61243,FE_PERSONAS,6422840.47,61.04581,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,997,29.71684,FE_HOGAR,1533365.444,36.38757,FE_PERSONAS,4098505.622,38.95419,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2145,63.93443,FE_HOGAR,2426776.584,57.58868,FE_PERSONAS,5693602.097,54.11477,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1210,36.06557,FE_HOGAR,1787205.253,42.41132,FE_PERSONAS,4827743.995,45.88523,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_11,11.- Proporciona acceso a noticias y actualidad [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1956,58.30104,FE_HOGAR,2276221.735,54.01594,FE_PERSONAS,5496145.83,52.23805,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_11,11.- Proporciona acceso a noticias y actualidad [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1399,41.69896,FE_HOGAR,1937760.102,45.98406,FE_PERSONAS,5025200.262,47.76195,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1884,56.15499,FE_HOGAR,2154257.963,51.12167,FE_PERSONAS,4993460.488,47.46028,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1471,43.84501,FE_HOGAR,2059723.874,48.87833,FE_PERSONAS,5527885.604,52.53972,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_13,NS/NR [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,3332,99.31446,FE_HOGAR,4187925.249,99.38166,FE_PERSONAS,10473504.308,99.54529,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3006,69.21483,FE_HOGAR,3499181.809,69.93482,FE_PERSONAS,8294645.052,66.68994,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1337,30.78517,FE_HOGAR,1504308.217,30.06518,FE_PERSONAS,4142980.618,33.31006,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_2,2.- Permite tener más acceso a información [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,1936,44.57748,FE_HOGAR,2312233.662,46.21242,FE_PERSONAS,5429228.488,43.65165,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_2,2.- Permite tener más acceso a información [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,2407,55.42252,FE_HOGAR,2691256.364,53.78758,FE_PERSONAS,7008397.181,56.34835,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_3,3.- Permite comunicarse con otras personas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,3563,82.04006,FE_HOGAR,4108586.299,82.11441,FE_PERSONAS,10226227.528,82.22009,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_3,3.- Permite comunicarse con otras personas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,780,17.95994,FE_HOGAR,894903.727,17.88559,FE_PERSONAS,2211398.142,17.77991,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,2300,52.95878,FE_HOGAR,2668876.746,53.3403,FE_PERSONAS,6225864.982,50.0567,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,2043,47.04122,FE_HOGAR,2334613.281,46.6597,FE_PERSONAS,6211760.688,49.9433,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3175,73.10615,FE_HOGAR,3565496.736,71.26019,FE_PERSONAS,8500596.571,68.34581,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1168,26.89385,FE_HOGAR,1437993.29,28.73981,FE_PERSONAS,3937029.099,31.65419,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",0.0,0.0,2743,63.15911,FE_HOGAR,3107644.821,62.10954,FE_PERSONAS,7291141.871,58.62165,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",1.0,1.0,1600,36.84089,FE_HOGAR,1895845.205,37.89046,FE_PERSONAS,5146483.799,41.37835,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,803,18.48952,FE_HOGAR,1000195.073,19.98995,FE_PERSONAS,2687633.48,21.6089,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3540,81.51048,FE_HOGAR,4003294.953,80.01005,FE_PERSONAS,9749992.19,78.3911,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",0.0,0.0,2490,57.33364,FE_HOGAR,2835575.505,56.67195,FE_PERSONAS,6609995.167,53.14515,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",1.0,1.0,1853,42.66636,FE_HOGAR,2167914.521,43.32805,FE_PERSONAS,5827630.503,46.85485,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3427,78.90859,FE_HOGAR,3818807.085,76.32287,FE_PERSONAS,9279192.951,74.60582,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,916,21.09141,FE_HOGAR,1184682.941,23.67713,FE_PERSONAS,3158432.719,25.39418,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3119,71.81672,FE_HOGAR,3468813.643,69.32788,FE_PERSONAS,8245796.25,66.29719,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1224,28.18328,FE_HOGAR,1534676.383,30.67212,FE_PERSONAS,4191829.42,33.70281,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_11,11.- Proporciona acceso a noticias y actualidad [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,2876,66.22151,FE_HOGAR,3270768.713,65.36975,FE_PERSONAS,7763811.023,62.42197,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_11,11.- Proporciona acceso a noticias y actualidad [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1467,33.77849,FE_HOGAR,1732721.313,34.63025,FE_PERSONAS,4673814.646,37.57803,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3065,70.57334,FE_HOGAR,3391640.385,67.78549,FE_PERSONAS,8005872.19,64.36817,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1278,29.42666,FE_HOGAR,1611849.641,32.21451,FE_PERSONAS,4431753.479,35.63183,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_13,NS/NR [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,4286,98.68754,FE_HOGAR,4950751.582,98.94597,FE_PERSONAS,12333122.889,99.15979,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_13,NS/NR [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,57,1.31246,FE_HOGAR,52738.444,1.05403,FE_PERSONAS,104502.781,0.84021,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_1,"1.- Se acuerdan reglas sobre el uso de Internet (horarios, tiempo y condiciones) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",0.0,0.0,713,49.10468,FE_HOGAR,775129.129,50.22873,FE_PERSONAS,2020964.627,49.69495,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_1,"1.- Se acuerdan reglas sobre el uso de Internet (horarios, tiempo y condiciones) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1.0,1.0,739,50.89532,FE_HOGAR,768069.713,49.77127,FE_PERSONAS,2045776.143,50.30505,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_2,2.- Instalación de filtros de Internet (software de control parental) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1136,78.23691,FE_HOGAR,1189040.536,77.05038,FE_PERSONAS,3095834.406,76.12569,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_2,2.- Instalación de filtros de Internet (software de control parental) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,316,21.76309,FE_HOGAR,354158.306,22.94962,FE_PERSONAS,970906.364,23.87431,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_3,"3.- Supervisión y/o monitoreo de uso de Internet (en presencia de adulto, verificar historial de navegación, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",0.0,0.0,835,57.50689,FE_HOGAR,906223.681,58.72371,FE_PERSONAS,2338995.167,57.51523,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_3,"3.- Supervisión y/o monitoreo de uso de Internet (en presencia de adulto, verificar historial de navegación, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1.0,1.0,617,42.49311,FE_HOGAR,636975.161,41.27629,FE_PERSONAS,1727745.603,42.48477,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_4,"4.- Permitir acceso a Internet sólo desde lugares comunes / públicas de la casa (living, comedor, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",0.0,0.0,1184,81.5427,FE_HOGAR,1270570.016,82.33353,FE_PERSONAS,3355669.109,82.51495,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_4,"4.- Permitir acceso a Internet sólo desde lugares comunes / públicas de la casa (living, comedor, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1.0,1.0,268,18.4573,FE_HOGAR,272628.827,17.66647,FE_PERSONAS,711071.661,17.48505,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_5,"5.- Educar a los niños sobre el uso seguro y responsable de Internet (ej: no publicar sus nombres completos en redes sociales, qué se puede hacer, cómo detectar relaciones / interacciones inseguras, etc.) [P7.- ¿Cuáles de estas medidas de protección o rest",0.0,0.0,950,65.427,FE_HOGAR,986076.886,63.89824,FE_PERSONAS,2559802.036,62.9448,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_5,"5.- Educar a los niños sobre el uso seguro y responsable de Internet (ej: no publicar sus nombres completos en redes sociales, qué se puede hacer, cómo detectar relaciones / interacciones inseguras, etc.) [P7.- ¿Cuáles de estas medidas de protección o rest",1.0,1.0,502,34.573,FE_HOGAR,557121.957,36.10176,FE_PERSONAS,1506938.734,37.0552,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_6,6.- Filtro de contenido para limitar el acceso a sitios web inapropiados. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1151,79.26997,FE_HOGAR,1213974.049,78.66608,FE_PERSONAS,3144219.793,77.31547,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_6,6.- Filtro de contenido para limitar el acceso a sitios web inapropiados. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,301,20.73003,FE_HOGAR,329224.793,21.33392,FE_PERSONAS,922520.977,22.68453,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_7,7.- Restricción o bloqueo de ciertas aplicaciones o plataformas en línea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1084,74.65565,FE_HOGAR,1149786.56,74.5067,FE_PERSONAS,2990894.576,73.54525,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_7,7.- Restricción o bloqueo de ciertas aplicaciones o plataformas en línea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,368,25.34435,FE_HOGAR,393412.282,25.4933,FE_PERSONAS,1075846.194,26.45475,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_8,8.- Restricción de acceso a redes sociales y mensajería instantánea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1187,81.74931,FE_HOGAR,1242222.093,80.49657,FE_PERSONAS,3242294.685,79.72711,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_8,8.- Restricción de acceso a redes sociales y mensajería instantánea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,265,18.25069,FE_HOGAR,300976.75,19.50343,FE_PERSONAS,824446.085,20.27289,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_9,9.- Restricción de descargas o instalación de aplicaciones sin permiso. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1134,78.09917,FE_HOGAR,1201913.17,77.88453,FE_PERSONAS,3132053.34,77.0163,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_9,9.- Restricción de descargas o instalación de aplicaciones sin permiso. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,318,21.90083,FE_HOGAR,341285.673,22.11547,FE_PERSONAS,934687.429,22.9837,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_10,10.- Uso de controles parentales en los dispositivos conectados a internet. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1151,79.26997,FE_HOGAR,1196735.187,77.54899,FE_PERSONAS,3127651.026,76.90805,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_10,10.- Uso de controles parentales en los dispositivos conectados a internet. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,301,20.73003,FE_HOGAR,346463.655,22.45101,FE_PERSONAS,939089.743,23.09195,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_11,11.- No es necesario tener medidas de protección [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,305,21.00551,FE_HOGAR,342926.804,22.22182,FE_PERSONAS,903286.831,22.21157,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_11,11.- No es necesario tener medidas de protección [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1147,78.99449,FE_HOGAR,1200272.039,77.77818,FE_PERSONAS,3163453.939,77.78843,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_12,NS/NR [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],0.0,0.0,1401,96.4876,FE_HOGAR,1478582.157,95.81281,FE_PERSONAS,3921958.028,96.43983,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P7_12,NS/NR [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],1.0,1.0,51,3.5124,FE_HOGAR,64616.686,4.18719,FE_PERSONAS,144782.742,3.56017,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_1,"P8_1.- ¿Conoce Usted los delitos y vulneraciones sexuales que existen en el mundo digital y a las que se pueden enfrentar niños, niñas y adolescentes en el uso de internet?",1.0,SI,1359,93.59504,FE_HOGAR,1431086.172,92.73505,FE_PERSONAS,3801038.819,93.46646,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_1,"P8_1.- ¿Conoce Usted los delitos y vulneraciones sexuales que existen en el mundo digital y a las que se pueden enfrentar niños, niñas y adolescentes en el uso de internet?",2.0,NO,93,6.40496,FE_HOGAR,112112.67,7.26495,FE_PERSONAS,265701.951,6.53354,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_2,"P8_2.- ¿Conoce Usted respecto a la violencia digital a la que se pueden enfrentar niños, niñas y adolescentes?",1.0,SI,1390,95.73003,FE_HOGAR,1471157.21,95.33167,FE_PERSONAS,3895572.397,95.79102,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_2,"P8_2.- ¿Conoce Usted respecto a la violencia digital a la que se pueden enfrentar niños, niñas y adolescentes?",2.0,NO,62,4.26997,FE_HOGAR,72041.633,4.66833,FE_PERSONAS,171168.372,4.20898,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_1,"1.- Ser molestado, recibir hostilidad u hostigamiento por Internet (cyber bullying) [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",0.0,0.0,1348,92.83747,FE_HOGAR,1421743.866,92.12966,FE_PERSONAS,3714404.167,91.33614,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_1,"1.- Ser molestado, recibir hostilidad u hostigamiento por Internet (cyber bullying) [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1.0,1.0,104,7.16253,FE_HOGAR,121454.977,7.87034,FE_PERSONAS,352336.603,8.66386,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_2,"2.- Intentos de captación o seducción, relaciones inapropiadas con menores de edad [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",0.0,0.0,1397,96.21212,FE_HOGAR,1491356.844,96.64061,FE_PERSONAS,3918911.051,96.36491,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_2,"2.- Intentos de captación o seducción, relaciones inapropiadas con menores de edad [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1.0,1.0,55,3.78788,FE_HOGAR,51841.999,3.35939,FE_PERSONAS,147829.719,3.63509,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_3,"3.- Intentos de engaños estafas o robo de información personal [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",0.0,0.0,1242,85.53719,FE_HOGAR,1295662.08,83.9595,FE_PERSONAS,3380036.813,83.11414,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_3,"3.- Intentos de engaños estafas o robo de información personal [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1.0,1.0,210,14.46281,FE_HOGAR,247536.762,16.0405,FE_PERSONAS,686703.957,16.88586,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_4,"4.- No he podido detectar ninguna situación [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1.0,1.0,1085,74.72452,FE_HOGAR,1154132.348,74.78831,FE_PERSONAS,3001760.415,73.81244,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_4,"4.- No he podido detectar ninguna situación [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",0.0,0.0,367,25.27548,FE_HOGAR,389066.494,25.21169,FE_PERSONAS,1064980.355,26.18756,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_5,"NS/NR [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",0.0,0.0,1366,94.07713,FE_HOGAR,1460377.053,94.63311,FE_PERSONAS,3854518.272,94.78151,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_5,"NS/NR [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1.0,1.0,86,5.92287,FE_HOGAR,82821.79,5.36689,FE_PERSONAS,212222.498,5.21849,published only when unweighted n >= 30
